Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2
20180224,55,27.6,0,21.9,0,111.2,0,4.8,0,17,42,27.9,0,75.6,100,24/02/2018
20180225,56,30,0,22.6,0,9.2,0,2.8,0,21.1,42,29.3,0,69.1,100,25/02/2018
20180226,57,30.4,0,22.6,0,0.6,0,7.6,0,26.8,42,28.6,0,65.9,100,26/02/2018
20180227,58,27.6,0,21.4,0,6.2,0,5.6,0,14.8,42,22.5,0,60.9,88.3,27/02/2018
20180228,59,27.7,0,18.9,0,0,0,6,0,25.2,42,20,0,53.9,91.6,28/02/2018
20180301,60,31,0,20.2,0,0,0,7.4,0,26.1,42,23.1,0,51.4,97.6,1/03/2018
20180302,61,28.5,0,24.2,0,0,0,4,0,13,42,25.3,0,65,83.8,2/03/2018
20180303,62,29.6,0,23.6,0,1.2,0,5.4,0,19.1,42,28.8,0,69.5,98.9,3/03/2018
20180304,63,32,0,23.9,0,0,0,5.8,0,24.2,42,26.9,0,56.6,90.7,4/03/2018
20180305,64,28,0,23.3,0,1.8,0,4.4,0,10.4,42,25.3,0,66.9,88.5,5/03/2018
20180306,65,23.9,0,20.5,0,38.2,0,3.6,0,3.7,42,26.1,0,88,100,6/03/2018
20180307,66,25.8,0,18.3,0,14.4,0,1.8,0,11.6,42,25.2,0,75.9,100,7/03/2018
20180308,67,25.6,0,19.1,0,3.2,0,4.4,0,14,42,19.4,0,59.1,87.8,8/03/2018
20180309,68,26.8,0,18.3,0,3,0,6.6,0,21.3,42,20.9,0,59.3,99.4,9/03/2018
20180310,69,26.5,0,20.7,0,1,0,4.6,0,17.4,42,17.7,0,51.1,72.5,10/03/2018
20180311,70,24.2,0,17.9,0,5,0,4.2,0,12.7,42,20.5,0,67.9,100,11/03/2018
20180312,71,27.1,0,16.8,0,5,0,5.4,0,23.3,42,19,0,53,99.4,12/03/2018
20180313,72,26.8,0,18.3,0,0,0,4.2,0,15.3,42,21.7,0,61.6,100,13/03/2018
20180314,73,27.6,0,20.2,0,6.6,0,6.2,0,21.7,42,21.3,0,57.7,90,14/03/2018
20180315,74,28.1,0,18.8,0,0.4,0,6,0,21.2,42,21.7,0,57.1,100,15/03/2018
20180316,75,28,0,17.9,0,0,0,7,0,24,42,19.9,0,52.7,97.1,16/03/2018
20180317,76,27.9,0,20,0,0,0,6.2,0,23.8,42,21.8,0,58,93.3,17/03/2018
20180318,77,28.7,0,20.5,0,0,0,4.4,0,20.8,42,24.7,0,62.8,100,18/03/2018
20180319,78,29.3,0,21.1,0,0,0,7,0,22.5,42,25.8,0,63.3,100,19/03/2018
20180320,79,28,0,22.4,0,0,0,7.2,0,22.4,42,23.5,0,62.2,86.8,20/03/2018
20180321,80,25.3,0,21.2,0,12.4,0,7.2,0,11.3,42,23.2,0,72,92.2,21/03/2018
20180322,81,27.3,0,20.8,0,34,0,6,0,19.9,42,21.4,0,59,87.2,22/03/2018
20180323,82,26.9,0,19.1,0,7.8,0,4.6,0,19.2,42,21.6,0,61,97.7,23/03/2018
20180324,83,26.9,0,21.2,0,1.8,0,4,0,18.2,42,22,0,62.1,87.4,24/03/2018
20180325,84,26.4,0,19,0,0,0,3.4,0,15.9,42,23.2,0,67.4,100,25/03/2018
20180326,85,28.9,0,21.5,0,0.4,0,3.8,0,17.4,42,26.3,0,66,100,26/03/2018
20180327,86,27.2,0,23.7,0,0.2,0,8.4,0,7.4,42,28.4,0,78.7,96.9,27/03/2018
20180328,87,29.9,0,21.1,0,31.4,0,6.8,0,20.5,42,23,0,54.5,92,28/03/2018
20180329,88,27.7,0,20.5,0,3.2,0,3.6,0,18.5,42,27.6,0,74.3,100,29/03/2018
20180330,89,28.2,0,21.1,0,1,0,6,0,20.3,42,26.3,0,68.8,100,30/03/2018
20180331,90,27.8,0,21.6,0,0,0,6.6,0,20.8,42,23.8,0,63.7,92.3,31/03/2018
20180401,91,27.8,0,20,0,0,0,6,0,19.5,42,24.6,0,65.9,100,1/04/2018
20180402,92,27.8,0,21,0,2.6,0,6,0,20.5,42,24.6,0,65.9,99,2/04/2018
20180403,93,27.1,0,19.5,0,2.2,0,6.4,0,19.9,42,26,0,72.5,100,3/04/2018
20180404,94,25.6,0,20.3,0,2.8,0,4.4,0,11,42,23.1,0,70.4,97,4/04/2018
20180405,95,27,0,18.1,0,6.4,0,6.2,0,19.9,42,17.6,0,49.4,84.8,5/04/2018
20180406,96,26.6,0,17.6,0,2,0,5,0,19,42,21.8,0,62.6,100,6/04/2018
20180407,97,26.8,0,18.9,0,1.4,0,5.8,0,20.4,42,19.5,0,55.4,89.3,7/04/2018
20180408,98,26.7,0,17.6,0,0.2,0,5.4,0,19.2,42,21.7,0,62,100,8/04/2018
20180409,99,26.9,0,17.2,0,0,0,0.4,0,19.9,42,20.4,0,57.6,100,9/04/2018
20180410,100,27.9,0,17.2,0,0,0,6.2,0,19.5,42,21.3,0,56.7,100,10/04/2018
20180411,101,26.2,0,19.8,0,0.8,0,7.2,0,18.6,42,18.5,0,54.4,80.1,11/04/2018
20180412,102,26.1,0,20.6,0,0,0,4.2,0,14.1,42,15.7,0,46.4,64.7,12/04/2018
20180413,103,26.9,0,17.6,0,0.2,0,5,0,19.4,42,20.4,0,57.6,100,13/04/2018
20180414,104,26.7,0,18.9,0,0,0,3,0,9.9,42,21.3,0,60.8,97.6,14/04/2018
20180415,105,28.2,0,18.3,0,0.2,0,4,0,19.3,42,22.4,0,58.6,100,15/04/2018
20180416,106,29.7,0,15.5,0,0,0,5.2,0,19.2,42,15.6,0,37.4,88.6,16/04/2018
20180417,107,28.7,0,15.9,0,0,0,7.6,0,19.1,42,15.9,0,40.4,88.1,17/04/2018
20180418,108,24.4,0,18.7,0,3.8,0,5,0,9.5,42,22.7,0,74.3,100,18/04/2018
20180419,109,26.1,0,17.7,0,10.4,0,5.8,0,15.2,42,20.5,0,60.6,100,19/04/2018
20180420,110,26,0,18,0,0,0,2.8,0,11.7,42,20.8,0,61.9,100,20/04/2018
20180421,111,25.8,0,17.4,0,3.2,0,3.8,0,16.5,42,19.7,0,59.3,99.2,21/04/2018
20180422,112,25.3,0,16.8,0,0.8,0,5.8,0,15.6,42,18.2,0,56.5,95.2,22/04/2018
20180423,113,25.6,0,16.4,0,0,0,3.2,0,14.8,42,16.7,0,50.9,89.6,23/04/2018
20180424,114,26.6,0,15,0,0,0,4,0,17,42,15,0,43.1,88,24/04/2018
20180425,115,26.7,0,17.4,0,0,0,5,0,15.2,42,17.6,0,50.3,88.6,25/04/2018
20180426,116,26.8,0,17.3,0,0,0,4.6,0,17.8,42,20.4,0,57.9,100,26/04/2018
20180427,117,26.9,0,17.3,0,0,0,5.6,0,17.2,42,18,0,50.8,91.2,27/04/2018
20180428,118,24.5,0,15.1,0,0,0,2.6,0,13.8,42,15.1,0,49.1,88,28/04/2018
20180429,119,24.7,0,14.7,0,0,0,4,0,15.4,42,13.8,0,44.4,82.6,29/04/2018
20180430,120,24.7,0,14.2,0,0,0,6,0,15.9,42,13.9,0,44.7,85.9,30/04/2018
20180501,121,24.9,0,14.6,0,0,0,4.8,0,16.6,42,14.6,0,46.4,87.9,1/05/2018
20180502,122,25.1,0,16.3,0,0.4,0,4.2,0,15,42,16.9,0,53,91.2,2/05/2018
20180503,123,25.3,0,14.9,0,0,0,3.6,0,16.4,42,17.7,0,54.9,100,3/05/2018
20180504,124,25.8,0,16.2,0,0,0,3.8,0,16.6,42,20.1,0,60.5,100,4/05/2018
20180505,125,26.5,0,16.9,0,0,0,6.4,0,16.3,42,20.9,0,60.4,100,5/05/2018
20180506,126,25.2,0,14.8,0,0,0,5.8,0,15.8,42,14.9,0,46.5,88.6,6/05/2018
20180507,127,24.5,0,16.4,0,0,0,5.6,0,9.9,42,16.9,0,55,90.7,7/05/2018
20180508,128,22.2,0,18.2,0,17.2,0,0.6,0,8.6,42,23.2,0,86.7,100,8/05/2018
20180509,129,26.6,0,17.5,0,6,0,3.8,0,15.9,42,18.9,0,54.3,94.6,9/05/2018
20180510,130,26.2,0,13.8,0,0,0,6,0,16.1,42,18.4,0,54.1,100,10/05/2018
20180511,131,22.6,0,15.5,0,0,0,10.2,0,16,42,7.2,0,26.3,40.9,11/05/2018
20180512,132,22.1,0,11.3,0,0,0,5.6,0,15.9,42,6.4,0,24.1,47.8,12/05/2018
20180513,133,23.4,0,9.6,0,0,0,4,0,15.8,42,9.9,0,34.4,82.9,13/05/2018
20180514,134,23.8,0,10.1,0,0,0,4.4,0,15.7,42,12.5,0,42.4,100,14/05/2018
20180515,135,23,0,11.9,0,0,0,4,0,15.6,42,11.4,0,40.6,81.9,15/05/2018
20180516,136,23.2,0,11.1,0,0,0,4.8,0,15.5,42,12.7,0,44.7,96.2,16/05/2018
20180517,137,22.5,0,11.9,0,0,0,4,0,13.7,42,13,0,47.7,93.4,17/05/2018
20180518,138,22.7,0,13.8,0,0,0,3.2,0,15.2,42,14.2,0,51.5,90.1,18/05/2018
20180519,139,23.3,0,10.6,0,0,0,2.6,0,15.2,42,11.9,0,41.6,93.2,19/05/2018
20180520,140,25.4,0,10.5,0,0,0,5.2,0,15.1,42,13.4,0,41.3,100,20/05/2018
20180521,141,23.5,0,7.9,0,0,0,2.2,0,15.1,42,8.4,0,29,78.9,21/05/2018
20180522,142,24.6,0,7.8,0,0,0,5,0,15,42,8.2,0,26.5,77.5,22/05/2018
20180523,143,24.3,0,10.9,0,0,0,4,0,14.8,42,9.4,0,31,72.1,23/05/2018
20180524,144,23.3,0,13.2,0,0,0,3.6,0,13.4,42,14.9,0,52.1,98.3,24/05/2018
20180525,145,23.8,0,13.4,0,0,0,4.2,0,12.8,42,14.7,0,49.9,95.7,25/05/2018
20180526,146,22.9,0,13.3,0,0.2,0,2.6,0,11.9,42,13.8,0,49.4,90.4,26/05/2018
20180527,147,21.3,0,13.7,0,1.2,0,2.2,0,10.7,42,15.6,0,61.6,99.6,27/05/2018
20180528,148,22,0,14.1,0,3.2,0,1.4,0,12.1,42,17.2,0,65.1,100,28/05/2018
20180529,149,22.6,0,15.6,0,6.6,0,2.4,0,12.5,42,17.4,0,63.5,98.2,29/05/2018
20180530,150,23.9,0,12.1,0,0,0,4.8,0,14.1,42,16.9,0,57,100,30/05/2018
20180531,151,21.7,0,7.2,0,0,0,5.4,0,14.4,42,6.4,0,24.7,63.1,31/05/2018
20180601,152,21.1,0,7.4,0,0,0,3.6,0,14.4,42,5.9,0,23.6,57.3,1/06/2018
20180602,153,22.6,0,7.7,0,0,0,4.8,0,14.3,42,10.4,0,37.9,99,2/06/2018
20180603,154,24.1,0,9.5,0,0,0,3.2,0,13.5,42,10.2,0,34,86,3/06/2018
20180604,155,22.6,0,9.9,0,0,0,4,0,13.8,42,12,0,43.8,98.5,4/06/2018
20180605,156,21.5,0,11.3,0,0,0,4.4,0,14.2,42,13,0,50.7,97.1,5/06/2018
20180606,157,22.2,0,10.8,0,0,0,3.6,0,13.6,42,12.5,0,46.7,96.6,6/06/2018
20180607,158,19.9,0,12.9,0,11.6,0,0.4,0,8.8,42,16.1,0,69.3,100,7/06/2018
20180608,159,22.2,0,13.7,0,8.2,0,1.8,0,12.4,42,15.8,0,59.1,100,8/06/2018
20180609,160,21.9,0,15.1,0,1.2,0,2.6,0,10.9,42,17.2,0,65.5,100,9/06/2018
20180610,161,21.6,0,15.2,0,0.4,0,3,0,13.1,42,17.2,0,66.7,99.6,10/06/2018
20180611,162,22,0,10.5,0,0,0,2.8,0,13.8,42,12,0,45.4,94.6,11/06/2018
20180612,163,21.2,0,8.6,0,0,0,2.4,0,13.4,42,12.2,0,48.5,100,12/06/2018
20180613,164,24.4,0,10.1,0,0,0,5,0,11.8,42,14.4,0,47.1,100,13/06/2018
20180614,165,24.3,0,12.9,0,0,0,2.8,0,10.3,42,16.3,0,53.7,100,14/06/2018
20180615,166,23.2,0,11.5,0,0,0,4.4,0,13.9,42,12,0,42.2,88.5,15/06/2018
20180616,167,22.4,0,5.3,0,0,0,4,0,13.9,42,8.6,0,31.8,96.6,16/06/2018
20180617,168,19.9,0,8.2,0,0,0,7.2,0,13.9,42,6,0,25.8,55.2,17/06/2018
20180618,169,18.2,0,8.9,0,0,0,5.2,0,13.9,42,6,0,28.7,52.7,18/06/2018
20180619,170,19.9,0,6.2,0,0,0,6.2,0,13.9,42,7.5,0,32.3,79.2,19/06/2018
20180620,171,21.6,0,6.5,0,0,0,4,0,12.7,42,8.4,0,32.6,86.8,20/06/2018
20180621,172,21.4,0,9.1,0,0,0,3.6,0,12.4,42,9.1,0,35.7,78.8,21/06/2018
20180622,173,21.4,0,10.8,0,0,0,3.4,0,13.7,42,11.9,0,46.7,91.9,22/06/2018
20180623,174,20.9,0,8.8,0,0,0,3.8,0,13.8,42,11.1,0,44.9,98.1,23/06/2018
20180624,175,22.3,0,7.3,0,0,0,3.2,0,13.9,42,10.9,0,40.5,100,24/06/2018
20180625,176,21.2,0,9.7,0,0,0,2.6,0,13.1,42,10.9,0,43.3,90.6,25/06/2018
20180626,177,20.8,0,12.8,0,0,0,3,0,11.3,42,11.6,0,47.2,78.5,26/06/2018
20180627,178,17.2,0,14.5,0,1,0,0.8,0,5.2,42,14.9,0,76,90.3,27/06/2018
20180628,179,20,0,13.5,0,9,0,1.2,0,10.1,42,16.3,0,69.7,100,28/06/2018
20180629,180,22,0,11.5,0,0.2,0,2,0,13.6,42,16,0,60.5,100,29/06/2018
20180630,181,23.3,0,11.5,0,0.2,0,1.4,0,11.7,42,15.2,0,53.2,100,30/06/2018
20180701,182,22,0,14,0,0,0,1.8,0,8,42,18.5,0,70,100,1/07/2018
20180702,183,23.2,0,14.4,0,0.4,0,3,0,13.1,42,15.6,0,54.9,95.2,2/07/2018
20180703,184,22.6,0,12.2,0,0,0,4,0,13.4,42,12.4,0,45.2,87.3,3/07/2018
20180704,185,22.8,0,14,0,0,0,3.4,0,14.1,42,17.3,0,62.4,100,4/07/2018
20180705,186,23.1,0,15.5,0,2.4,0,2,0,9.9,42,20.6,0,72.9,100,5/07/2018
20180706,187,23.4,0,17.4,0,8.2,0,1.6,0,13.7,42,21,0,73,100,6/07/2018
20180707,188,24.2,0,18,0,2.2,0,5.6,0,9.7,42,20.6,0,68.2,99.9,7/07/2018
20180708,189,19.8,0,9.1,0,0,0,6.4,0,14.3,42,6.2,0,26.9,53.7,8/07/2018
20180709,190,19.8,0,6.1,0,0,0,2.4,0,14,42,6.9,0,29.9,73.3,9/07/2018
20180710,191,21,0,8.3,0,0,0,3.4,0,13.2,42,9.4,0,37.8,85.9,10/07/2018
20180711,192,19.9,0,9.4,0,0,0,1.8,25,12.4,42,12.2,0,52.5,100,11/07/2018
20180712,193,20.7,0,14,0,1,0,2.8,0,13.3,42,15.5,0,63.5,97,12/07/2018
20180713,194,21.1,0,8.5,0,0,0,5,0,14.6,42,10.7,0,42.8,96.5,13/07/2018
20180714,195,20.1,0,4.9,0,0,0,3,0,14.7,42,6.2,0,26.4,71.6,14/07/2018
20180715,196,20.6,0,4.2,0,0,0,2.8,0,14.7,42,8.3,0,34.2,100,15/07/2018
20180716,197,22,0,6.6,0,0,0,4.8,0,14.8,42,10.7,0,40.5,100,16/07/2018
20180717,198,22.5,0,4.3,0,0,0,3.2,0,14.9,42,6.1,0,22.4,73.5,17/07/2018
20180718,199,22.6,0,4.7,0,0,0,2.6,0,14.9,42,8.2,0,29.9,96,18/07/2018
20180719,200,20.9,0,5.4,0,0,0,3.4,0,15,42,8.3,0,33.6,92.6,19/07/2018
20180720,201,24.7,0,8.4,0,0,0,4.8,0,12,42,13.2,0,42.4,100,20/07/2018
20180721,202,17.9,0,7,0,0,0,3.6,0,15.1,42,5.4,0,26.3,53.9,21/07/2018
20180722,203,19.6,0,7.1,0,0,0,3.2,0,14.8,42,8,0,35.1,79.4,22/07/2018
20180723,204,21.8,0,7.2,0,0,0,3.2,0,15.1,42,10.6,0,40.6,100,23/07/2018
20180724,205,21.7,0,8.1,0,0,0,2.8,0,15.4,42,11.9,0,45.9,100,24/07/2018
20180725,206,22.2,0,8.8,0,0,0,1.2,0,11.7,42,13.4,0,50.1,100,25/07/2018
20180726,207,24.3,0,14,0,0.2,0,3.8,0,15.5,42,13,0,42.8,81.4,26/07/2018
20180727,208,22.8,0,9.9,0,0,0,3.2,0,15.7,42,13.1,0,47.2,100,27/07/2018
20180728,209,24.1,0,10.9,0,0,0,3,0,15.7,42,15.5,0,51.7,100,28/07/2018
20180729,210,23.4,0,10.5,0,0,0,3,0,15.7,42,17.4,0,60.5,100,29/07/2018
20180730,211,23.4,0,12.1,0,1.2,0,6.4,0,16,42,11.1,0,38.6,78.7,30/07/2018
20180731,212,21.6,0,5.7,0,0,0,4,0,16,42,6.8,0,26.4,74.3,31/07/2018
20180801,213,21.8,0,5.9,0,0,0,3,0,16.1,42,7.7,0,29.5,83,1/08/2018
20180802,214,21.8,0,7.9,0,0,0,4.8,0,16.2,42,9.9,0,37.9,93,2/08/2018
20180803,215,22.8,0,10.1,0,0,0,2.8,0,16.1,42,12.6,0,45.4,100,3/08/2018
20180804,216,23.5,0,11.6,0,0,0,5.4,0,16.4,42,14.5,0,50.1,100,4/08/2018
20180805,217,23.7,0,8.7,0,0,0,3.6,0,16.4,42,8.5,0,29,75.6,5/08/2018
20180806,218,25.2,0,11.6,0,0,0,3.6,0,16.6,42,18.1,0,56.5,100,6/08/2018
20180807,219,21.9,0,14.1,0,0.2,0,7,0,13.2,42,7.7,0,29.3,47.9,7/08/2018
20180808,220,20.7,0,5.4,0,0,0,4.8,0,16.8,42,8,0,32.8,89.2,8/08/2018
20180809,221,21,0,5.8,0,0,0,4.8,0,17,42,7.1,0,28.6,77,9/08/2018
20180810,222,21.8,0,8.4,0,0,0,4,0,17,42,9.7,0,37.2,88.1,10/08/2018
20180811,223,23.4,0,10.2,0,0,0,4.4,0,16,42,13.3,0,46.2,100,11/08/2018
20180812,224,25,0,10.6,0,0,0,9.8,0,17.2,42,15.1,0,47.7,100,12/08/2018
20180813,225,20.5,0,5.6,0,0,0,4.6,0,17.4,42,3.6,0,14.9,39.6,13/08/2018
20180814,226,21.3,0,5.6,0,0,0,3.8,0,17.5,42,7.1,0,28,78.1,14/08/2018
20180815,227,23.1,0,6.4,0,0,0,4.4,0,17.6,42,11.2,0,39.6,100,15/08/2018
20180816,228,27.4,0,8.4,0,0,0,4.8,0,17.7,42,10.7,0,29.3,97.1,16/08/2018
20180817,229,27,0,7.4,0,0,0,4.6,0,17.9,42,7.3,0,20.5,70.9,17/08/2018
20180818,230,25.2,0,8,0,0,0,5.6,0,18,42,9.4,0,29.3,87.7,18/08/2018
20180819,231,22.9,0,8.3,0,0,0,13.4,0,18.1,42,6,0,21.5,54.8,19/08/2018
20180820,232,21.3,0,9.4,0,0,0,5.2,0,18.2,42,3.2,0,12.6,27.2,20/08/2018
20180821,233,22.8,0,3.3,0,0,0,6.6,0,18.3,42,4.3,0,15.5,55.6,21/08/2018
20180822,234,24.4,0,7.4,0,0,0,5.8,0,18.5,42,4.9,0,16,47.6,22/08/2018
20180823,235,21.6,0,7.4,0,0,0,4.4,0,18.5,42,8.9,0,34.5,86.5,23/08/2018
20180824,236,22.7,0,10.8,0,0,0,4.4,0,18.5,42,14.5,0,52.6,100,24/08/2018
20180825,237,21.9,0,12.5,0,0,0,2.4,0,14.5,42,14.6,0,55.6,100,25/08/2018
20180826,238,19,0,15.3,0,12.4,0,2,0,9.4,42,17.6,0,80.1,100,26/08/2018
20180827,239,23.7,0,10,0,7.8,0,5,0,17.8,42,11.6,0,39.6,94.5,27/08/2018
20180828,240,20.9,0,10,0,0,0,4.4,0,18.8,42,12.4,0,50.2,100,28/08/2018
20180829,241,24.6,0,8,0,0,0,6.8,0,19.5,42,11.5,0,37.2,100,29/08/2018
20180830,242,21.9,0,7,0,0,0,4.2,0,19.6,42,7.1,0,27,70.9,30/08/2018
20180831,243,23.6,0,9.3,0,0,0,7.8,0,19.7,42,12.6,0,43.3,100,31/08/2018
20180901,244,27,0,14.4,0,0,0,7.6,0,18.6,42,7.8,0,21.9,47.6,1/09/2018
20180902,245,23.5,0,10,0,0,0,7.4,0,19.9,42,8,0,27.6,65.2,2/09/2018
20180903,246,20.1,0,11.3,0,0,0,4,0,13.8,42,13.3,0,56.6,99.4,3/09/2018
20180904,247,20.9,0,12,0,0,0,1.8,0,12.6,42,13.7,0,55.5,97.7,4/09/2018
20180905,248,19.9,0,11.9,0,13,0,3.6,0,17.2,42,15.8,0,68,100,5/09/2018
20180906,249,21.7,0,11.5,0,0.2,0,2.8,0,15.6,42,15.8,0,60.9,100,6/09/2018
20180907,250,24,0,12.7,0,0,0,5.2,0,20.4,42,16.3,0,54.6,100,7/09/2018
20180908,251,23.9,0,17.1,0,0,0,2.8,0,12.1,42,18.3,0,61.7,93.9,8/09/2018
20180909,252,24.7,0,12.6,0,4.8,0,4.6,0,21.1,42,14.5,0,46.6,99.5,9/09/2018
20180910,253,22.9,0,11.8,0,0,0,6.6,0,21.2,42,14.3,0,51.2,100,10/09/2018
20180911,254,23.2,0,12.1,0,0,0,4.6,0,21,42,12.9,0,45.4,91.4,11/09/2018
20180912,255,23.3,0,12.9,0,0,0,6,0,21.1,42,15.2,0,53.2,100,12/09/2018
20180913,256,24,0,12.5,0,0,0,4.8,0,21.6,42,14,0,46.9,96.7,13/09/2018
20180914,257,24.5,0,14,0,0,0,5.4,0,21.6,42,16.9,0,55,100,14/09/2018
20180915,258,24.5,0,12.6,0,0,0,4,0,21.9,42,15.3,0,49.8,100,15/09/2018
20180916,259,26.8,0,12.4,0,0,0,8.8,0,21.1,42,13.9,0,39.5,96.6,16/09/2018
20180917,260,21.6,0,11.5,0,0,0,6.8,0,20.6,42,9.4,0,36.4,69.3,17/09/2018
20180918,261,23.1,0,11.1,0,0,0,5.2,0,20.1,42,13,0,46,98.4,18/09/2018
20180919,262,23.8,0,11.6,0,0,0,6.6,0,22.4,42,13.6,0,46.1,99.6,19/09/2018
20180920,263,27.2,0,14,0,0,0,5.8,0,22.2,42,16.4,0,45.5,100,20/09/2018
20180921,264,22.9,0,11.1,0,0,0,7.8,0,22.6,42,11,0,39.4,83.3,21/09/2018
20180922,265,23.1,0,11.6,0,0,0,6.4,0,21.5,42,13.4,0,47.4,98.2,22/09/2018
20180923,266,24.1,0,12,0,0,0,5.8,0,23,42,13.9,0,46.3,99.2,23/09/2018
20180924,267,24.6,0,13.1,0,0,0,6,0,19,42,14.5,0,46.9,96.2,24/09/2018
20180925,268,20,0,14.4,0,7,0,2.6,0,8.9,42,15.1,0,64.6,92.1,25/09/2018
20180926,269,22.3,0,13,0,12.2,0,5.6,0,21.8,42,16.3,0,60.6,100,26/09/2018
20180927,270,22.3,0,12.9,0,1.6,0,3.2,0,12.9,42,16,0,59.4,100,27/09/2018
20180928,271,24.7,0,16.2,0,0,0,5.4,0,22.6,42,18.5,0,59.5,100,28/09/2018
20180929,272,26.3,0,15.4,0,0,0,6.6,0,21.3,42,18.1,0,52.9,100,29/09/2018
20180930,273,20.4,0,16.4,0,2.8,0,2,0,4.4,42,16.9,0,70.5,90.7,30/09/2018
20181001,274,22.4,0,11.4,0,11.2,0,7.4,0,24.5,42,11.5,0,42.5,85.4,1/10/2018
20181002,275,23.1,0,13.1,0,0,0,7,0,23.9,42,13.4,0,47.4,88.9,2/10/2018
20181003,276,23.8,0,11.6,0,0,0,6,0,24.7,42,13.9,0,47.2,100,3/10/2018
20181004,277,24,0,12.2,0,0,0,6.8,0,24.6,42,14.9,0,50,100,4/10/2018
20181005,278,25.2,0,16.2,0,0,0,4.6,0,17.8,42,14.3,0,44.6,77.7,5/10/2018
20181006,279,21.9,0,16.1,0,3.2,0,2.4,0,14.5,42,17.5,0,66.6,95.7,6/10/2018
20181007,280,23.2,0,16,0,4.2,0,5.2,0,23.1,42,17.3,0,60.9,95.2,7/10/2018
20181008,281,25.6,0,14.9,0,0,0,5.4,0,24.6,42,18.7,0,57,100,8/10/2018
20181009,282,25.1,0,16,0,3.4,0,4.4,0,20.4,42,20.1,0,63.1,100,9/10/2018
20181010,283,26.1,0,15.2,0,0,0,6.6,0,25.3,42,19.1,0,56.5,100,10/10/2018
20181011,284,24.6,0,17.5,0,0.8,0,5.2,0,13.3,42,18.8,0,60.8,94.1,11/10/2018
20181012,285,20.6,0,16.6,0,10.8,0,4,0,7.6,42,16.3,0,67.2,86.3,12/10/2018
20181013,286,19.6,0,15.4,0,14.2,0,0.6,0,8.1,42,15.9,0,69.7,90.9,13/10/2018
20181014,287,21.3,0,16.4,0,17.6,0,4,0,11.9,42,20.6,0,81.4,100,14/10/2018
20181015,288,23.5,0,17.7,0,29.2,0,4.6,0,11.1,42,20.4,0,70.5,100,15/10/2018
20181016,289,24.5,0,18.4,0,12.4,0,3.6,0,23.3,42,22.2,0,72.2,100,16/10/2018
20181017,290,24.3,0,19,0,0.8,0,3,0,22.6,42,20,0,65.9,91.1,17/10/2018
20181018,291,24.6,0,18.4,0,1.4,0,5.2,0,20.6,42,22,0,71.1,100,18/10/2018
20181019,292,25,0,19.8,0,1,0,7.2,0,25.4,42,17.6,0,55.6,76.2,19/10/2018
20181020,293,25.7,0,16.9,0,0,0,4.8,0,25.3,42,18.5,0,56,96.1,20/10/2018
20181021,294,27.3,0,18.6,0,0,0,7.2,0,17.5,42,19.5,0,53.8,91,21/10/2018
20181022,295,26.4,0,14,0,12,0,4.6,0,26.7,42,17.3,0,50.3,100,22/10/2018
20181023,296,26.5,0,18,0,0,0,6,0,27.5,42,19,0,54.9,92.1,23/10/2018
20181024,297,28.4,0,18.5,0,0,0,6.2,0,27.8,42,20.6,0,53.3,96.8,24/10/2018
20181025,298,26.5,0,19.9,0,0,0,6.8,0,25.3,42,21.4,0,61.8,92.1,25/10/2018
20181026,299,29,0,18,0,1.2,0,7.2,0,27.8,42,22.7,0,56.7,100,26/10/2018
20181027,300,26.1,0,18.9,0,0,0,7.6,0,28,42,18.5,0,54.7,84.8,27/10/2018
20181028,301,29.4,0,17.5,0,0,0,6.2,0,22.4,42,19.7,0,48.1,98.6,28/10/2018
20181029,302,22.8,0,18.6,0,0.8,0,1.8,0,5.4,42,18.8,0,67.8,87.8,29/10/2018
20181030,303,24.6,0,14.4,0,1.4,0,6.8,0,27.5,42,15.5,0,50.1,94.5,30/10/2018
20181031,304,25.9,0,15.5,0,0,0,6.6,0,26.5,42,17.6,0,52.7,100,31/10/2018
20181101,305,26.5,0,15.4,0,0,0,8.8,0,28.6,42,16,0,46.2,91.5,1/11/2018
20181102,306,26.5,0,19.9,0,0,0,8.8,0,27.5,42,15,0,43.3,64.6,2/11/2018
20181103,307,28.6,0,15.4,0,0,0,8,0,28.1,42,15.8,0,40.4,90.4,3/11/2018
20181104,308,28.9,0,18.3,0,0,0,7.4,0,28.8,42,20.6,0,51.7,98,4/11/2018
20181105,309,28.9,0,19.4,0,0,0,7.4,0,28.9,42,23.7,0,59.5,100,5/11/2018
20181106,310,29.5,0,22.5,0,0,0,8.6,0,26.6,42,26.4,0,64,96.9,6/11/2018
20181107,311,28.3,0,22.2,0,0,0,8.4,0,28.9,42,22.8,0,59.3,85.2,7/11/2018
20181108,312,24.5,0,22,0,0.4,0,5.2,0,8.6,42,20.3,0,66,76.8,8/11/2018
20181109,313,24.4,0,15.5,0,0,0,9.8,0,27.6,42,10.5,0,34.4,59.7,9/11/2018
20181110,314,25.7,0,13.2,0,0,0,9,0,27.8,42,13.2,0,40,87,10/11/2018
20181111,315,26.5,0,17.4,0,0.2,0,8,0,29.6,42,16,0,46.2,80.6,11/11/2018
20181112,316,26.4,0,15.6,0,0,0,10.2,0,29.5,42,12.4,0,36,70,12/11/2018
